JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
56765.09515343	-17390.5304064559	0.29495534595444	H03
56765.32885489	-17392.0921016399	0.278047550957992	H03
56766.09200675	-17391.5704762981	0.336762818104649	H03
56766.18175381	-17393.462732114902	0.292897842241413	H03
56767.05368512	-17392.0210482206	0.411380086153154	H03
56767.25671129	-17390.764692424298	0.36756951638501	H03
56768.0485058	-17390.9859049737	0.334356122281262	H03
56768.33562657	-17392.8449779199	0.39130582333668	H03
56787.07845041	-17392.4543194571	0.30718998694593	H03
56792.18326429	-17391.1463808018	0.285430605163841	H03
56807.22247708	-17385.4400952604	0.781487453157719	H03
56808.18130183	-17388.509706198798	0.516745766143374	H03
56809.14172549	-17387.3205297508	0.442513658915387	H03
56810.10726957	-17388.2865352684	0.382958690218927	H03
56811.13249863	-17386.9503887754	0.429752331439861	H03
56822.0645353	-17388.7726931994	0.498959296814763	H03
56822.17204908	-17390.433264736297	0.432165152617881	H03
56823.06180021	-17389.8537676309	0.490761722238124	H03
56824.05981099	-17390.398425306797	0.39088080094846	H03
56824.18174745	-17390.130956798403	0.377329790127133	H03
56825.1162313	-17390.0979421412	0.334871562110613	H03
56826.01892765	-17390.2436384549	0.36953745743656	H03
56827.01908237	-17390.894816641397	0.329082574062086	H03
56828.0395526	-17390.4039794766	0.37302462993859	H03
56836.95280789	-17389.542989225698	0.431645339125641	H03
56837.10603959	-17389.0769221888	0.463735876653095	H03
56838.0030082	-17389.2548748421	0.314576561773968	H03
56838.13464229	-17390.2762782203	0.382141468452606	H03
56838.98726223	-17388.3309755082	0.479436182695653	H03
56840.00522285	-17389.3850803461	0.375233933060637	H03
56841.06640109	-17389.391782930103	0.449028276872774	H03
56841.97267998	-17388.3442391393	0.36616466440572	H03
56858.02614332	-17386.8936882745	0.336184176777499	H03
56867.05057894	-17384.5093048084	0.597599779188289	H03
56869.99745853	-17388.5029581576	0.35768317355633	H03
56874.00091477	-17385.9050298938	0.439821083557294	H03
56874.02048082	-17385.5566609231	0.339977367425699	H03
57018.36292221	-17384.5942441157	0.284601252143946	H03
57044.36276538	-17382.4328933356	0.289613834266808	H03
57048.35723063	-17382.9682375496	0.319814742649155	H03
57115.27503924	-17379.1219669313	0.334603832296307	H03
57117.314895	-17378.0945499599	0.347080560085946	H03
57148.26320283	-17376.9856388332	0.379192019992335	H03
57197.14409419	-17357.2065464632	0.319714917424329	H15
57201.06388801	-17359.1569603371	0.437865525145934	H15
57428.29653871	-17346.2340104386	0.213361297810935	H15
57431.35799556	-17345.670053365102	0.250858479990099	H15
57504.25584869	-17341.9854281466	0.61382472978939	H15
57516.26512356	-17340.9830059365	0.508435402401942	H15
57523.25777636	-17341.104127253602	1.20847961700366	H15
57526.20425177	-17341.546098496197	0.228971166471526	H15
57568.12828095	-17336.3959820484	0.303071205260378	H15
57584.02624237	-17335.908230841098	0.339878977030684	H15
57585.98732805	-17339.3516951445	0.44305588802509	H15
57613.97501463	-17333.300436219	0.280287598316154	H15
58502.34411082	-17344.758558548	0.325120270850193	H15
58506.34299264	-17344.8886150206	0.190967885164243	H15
58520.34206157	-17344.410937417302	0.25610971987242	H15
58616.20053056	-17357.9694679021	0.550273291821446	H15
58616.20436654	-17357.9003031512	0.535775654210557	H15
58616.20819753	-17357.906057506	0.528021787884804	H15
58691.0921193	-17364.7862613644	0.37701812323987	H15
