JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
53100.822266	53.432201	5.078188	Lick
53107.777344	28.582752	4.570807	Lick
53119.721680	33.231041	6.912812	Lick
53119.744141	54.801159	7.469540	Lick
53119.766602	48.504578	8.050890	Lick
53120.668945	44.206799	5.085257	Lick
53120.691406	29.796921	4.509951	Lick
53120.714844	32.993114	5.153232	Lick
53131.682617	44.506454	4.039825	Lick
53132.733398	32.826744	5.091635	Lick
53147.694336	40.420639	4.891952	Lick
53155.699219	34.761116	4.090970	Lick
53155.703125	30.085953	4.259675	Lick
53156.704102	33.324898	4.088871	Lick
53156.708008	33.749287	3.920364	Lick
53157.684570	35.359226	4.149870	Lick
53157.689453	36.948223	4.357069	Lick
53339.061523	7.855858	4.806958	Lick
53339.075195	0.553909	4.669921	Lick
53363.013924	-2.980523	4.464559	Lick
53363.965509	-14.981205	4.350753	Lick
53383.977847	-17.779190	9.136618	Lick
53384.998924	-28.432072	5.803026	Lick
53385.012303	-31.383020	6.259307	Lick
53385.987708	-33.063927	5.155686	Lick
53386.005810	-30.107462	6.191281	Lick
53388.001192	-28.084311	10.631146	Lick
53389.927627	-37.995945	4.656111	Lick
53390.946794	-24.357193	4.740687	Lick
53391.998727	-37.270531	4.624310	Lick
53392.923843	-38.876167	5.004135	Lick
53402.958495	-19.417511	4.675189	Lick
53403.952662	-29.464769	4.795229	Lick
53404.947199	-29.127848	5.645961	Lick
53436.787836	-31.870384	5.526650	Lick
53437.886528	-45.883690	5.524949	Lick
53438.835139	-41.956875	5.028792	Lick
53438.852234	-31.011995	6.378309	Lick
53439.846678	-44.430515	5.594815	Lick
53439.863773	-39.765011	5.943182	Lick
53440.772396	-38.315281	5.471063	Lick
53441.865602	-39.384232	5.219599	Lick
53460.804711	-43.557213	4.438502	Lick
53475.704306	-46.148762	4.835048	Lick
53476.706794	-47.169785	4.622056	Lick
53477.725312	-44.416458	4.513651	Lick
53478.759803	-49.301853	4.281958	Lick
53479.774769	-53.028770	4.170351	Lick
53511.706065	-66.979774	5.665813	Lick
53511.722766	-51.941124	5.976780	Lick
53512.688137	-47.080986	4.412575	Lick
53744.023484	-41.172775	6.452764	Lick
53744.032315	-50.140358	5.770004	Lick
53744.981528	-46.640358	4.294623	Lick
53752.994329	-62.415207	5.885584	Lick
53753.046956	-57.648476	4.688791	Lick
53753.054873	-60.826202	5.057276	Lick
53755.898183	-47.897339	5.025089	Lick
53773.846620	-57.014214	4.985781	Lick
53866.727836	-28.537468	4.387064	Lick
53867.722616	-33.933304	4.593403	Lick
53868.752315	-31.532076	4.663272	Lick
53869.729549	-20.268131	4.215557	Lick
54074.067627	26.151278	4.618003	Lick
54074.070845	31.715572	4.560723	Lick
54099.081597	34.959900	4.629739	Lick
54099.088137	33.458183	4.516293	Lick
54100.065220	32.425491	4.536758	Lick
54100.069225	19.604082	4.785828	Lick
54102.044444	31.997229	4.359101	Lick
54102.050752	28.882318	5.296439	Lick
54104.028750	31.190027	4.296964	Lick
54133.965648	26.584278	4.593918	Lick
54134.921794	19.009556	4.938739	Lick
54134.926296	22.353455	4.865072	Lick
54134.930509	18.333229	4.649901	Lick
54135.857245	20.820309	4.452123	Lick
54135.861030	18.360971	5.040724	Lick
54135.865104	17.575464	4.749091	Lick
54135.869016	16.471733	4.716044	Lick
54165.844722	25.647793	4.517298	Lick
54165.847882	24.564812	4.789684	Lick
54196.814965	29.280981	4.342079	Lick
54196.818519	29.999912	4.787368	Lick
54219.765509	14.621445	4.428424	Lick
54219.768657	22.611984	4.389679	Lick
54220.786875	23.118959	4.365408	Lick
54220.789745	31.892187	4.902279	Lick
54253.690602	19.065437	4.563109	Lick
54253.693831	21.144848	5.079008	Lick
54253.697072	23.001480	4.862594	Lick
54254.695127	13.218427	4.410537	Lick
54254.699873	19.835920	4.965652	Lick
54254.704433	20.043079	4.452415	Lick
54427.078218	-11.997894	4.354822	Lick
54450.051933	-16.591433	4.906105	Lick
54450.074329	-16.229931	4.821839	Lick
54462.016921	-20.026966	4.078749	Lick
54462.025868	-23.720829	4.590753	Lick
54462.035220	-23.655516	4.003568	Lick
54547.910255	-31.742338	4.683191	Lick
54547.914190	-34.663216	4.675458	Lick
54574.795347	-63.269707	4.053716	Lick
54574.798762	-60.564438	4.460540	Lick
54574.802095	-55.887363	4.078080	Lick
54574.805498	-57.408962	4.064979	Lick
54574.808970	-57.904175	3.855910	Lick
54578.837731	-42.584633	3.933942	Lick
54578.841204	-53.480701	4.306424	Lick
54578.844653	-46.741440	4.717823	Lick
54578.848090	-48.256241	4.239310	Lick
54598.739653	-46.787025	4.389227	Lick
54598.760405	-47.097031	4.670539	Lick
54622.745116	-48.539780	4.418416	Lick
54622.750451	-45.535172	4.211496	Lick
54622.755775	-50.091526	4.148245	Lick
54623.702141	-43.499763	4.933815	Lick
54623.710926	-35.424568	4.287984	Lick
54623.720058	-45.658318	4.179538	Lick
54784.051516	-36.531792	5.208361	Lick
54785.082581	-40.044796	5.012631	Lick
54845.016979	-29.151180	4.649336	Lick
54845.020139	-42.319851	4.996921	Lick
54845.022685	-43.670734	5.243040	Lick
54845.025266	-37.498943	5.083222	Lick
54847.933924	-37.134487	4.837255	Lick
54847.936285	-29.993988	4.978443	Lick
54848.970301	-37.127556	4.824860	Lick
54848.972280	-35.285721	4.661209	Lick
54848.974155	-38.829067	4.908792	Lick
54849.968796	-31.674124	5.398697	Lick
54849.971111	-33.480961	5.446169	Lick
54849.973287	-38.020454	5.465928	Lick
54850.968854	-35.165455	5.295796	Lick
54850.970602	-43.486347	5.712117	Lick
54850.972396	-36.667973	5.140444	Lick
54863.977731	-37.934139	7.857200	Lick
54863.981516	-36.753197	7.043852	Lick
54863.984676	-27.630869	7.787357	Lick
54864.918171	-34.181400	7.644415	Lick
54864.920289	-37.395554	6.919309	Lick
54865.961539	-25.568970	7.692299	Lick
54865.963484	-25.648708	8.302075	Lick
55172.076146	58.321342	8.084825	Lick
55172.079340	61.836666	8.165134	Lick
55172.082593	63.099258	8.174268	Lick
55200.921968	51.173462	8.685289	Lick
55200.927280	41.449722	9.264406	Lick
55200.931910	44.670506	8.211680	Lick
55200.936887	53.869270	8.914174	Lick
55200.942234	49.104435	8.386773	Lick
55201.020324	44.146267	8.888540	Lick
55201.028264	53.551109	8.043536	Lick
55201.034282	52.237171	8.832788	Lick
55201.039028	57.217026	8.019941	Lick
55201.042836	52.245579	7.969177	Lick
55201.948403	59.671555	7.198604	Lick
55201.951574	51.928951	7.009174	Lick
55201.954653	51.725338	6.900250	Lick
55228.980162	56.597416	7.335631	Lick
55228.983553	56.444183	7.413153	Lick
55228.986667	54.623985	7.084578	Lick
55312.760937	46.871433	4.576725	Lick
55312.763275	52.812397	4.210793	Lick
55312.765660	53.207039	3.980602	Lick
53313.33002999984	24.400000	4.700000	CDES
53314.991080000065	31.800000	4.600000	CDES
53317.990830000024	30.800000	4.400000	CDES
53334.95253999997	26.000000	4.300000	CDES
53335.947089999914	26.800000	4.400000	CDES
53338.937890000176	20.100000	3.100000	CDES
53340.917239999864	24.800000	4.400000	CDES
53346.922069999855	17.700000	4.300000	CDES
53348.90939999977	24.000000	4.700000	CDES
53350.9169999999	14.700000	8.200000	CDES
53357.88009000011	4.300000	5.000000	CDES
53359.875430000015	7.900000	5.600000	CDES
53365.86489999993	-11.900000	4.100000	CDES
53367.86390000023	1.000000	4.300000	CDES
53371.857340000104	-1.000000	5.100000	CDES
53373.858550000004	1.000000	7.900000	CDES
53377.833819999825	3.400000	4.400000	CDES
53379.8507699999	-4.900000	4.500000	CDES
53389.79761999985	4.000000	4.200000	CDES
53391.79285999993	-6.900000	5.000000	CDES
53395.77820000006	-4.500000	4.400000	CDES
53400.99471000023	-3.300000	4.700000	CDES
53408.76967999991	-1.700000	4.500000	CDES
53414.72832999984	-10.600000	4.300000	CDES
53416.710400000215	-9.000000	4.700000	CDES
53421.94115999993	-7.100000	3.800000	CDES
53423.7048200001	-13.100000	3.500000	CDES
53429.91552999988	-7.800000	3.200000	CDES
53432.90803000005	-5.900000	3.300000	CDES
53433.90682000015	-7.800000	3.200000	CDES
53437.66207000008	-6.900000	2.800000	CDES
53439.65954999998	-7.000000	3.200000	CDES
53440.90029999986	-13.200000	3.700000	CDES
53476.80401000008	-20.000000	3.300000	CDES
53479.7784500001	-16.300000	3.200000	CDES
53481.766199999955	-16.900000	3.300000	CDES
53486.7773099998	-20.700000	3.400000	CDES
53488.767880000174	-20.100000	3.200000	CDES
53512.69186000014	-12.100000	3.300000	CDES
53526.63730000006	-15.700000	2.600000	CDES
53539.639229999855	-14.500000	3.600000	CDES
53708.92004999984	-27.100000	4.800000	CDES
53709.9225300001	-29.200000	4.700000	CDES
53710.91317000007	-29.600000	4.200000	CDES
53711.93276999984	-26.400000	3.600000	CDES
53721.88028999977	-19.600000	4.900000	CDES
53723.87032999983	-29.200000	4.800000	CDES
53725.86146999989	-21.300000	4.800000	CDES
53734.87812000001	-39.100000	4.900000	CDES
53736.84137000004	-30.000000	4.700000	CDES
53738.82751000021	-24.400000	4.500000	CDES
53742.820079999976	-31.400000	4.700000	CDES
53743.8202399998	-36.600000	5.400000	CDES
53744.82292000018	-26.800000	4.400000	CDES
53746.80757999979	-23.200000	4.500000	CDES
53751.79987000022	-26.400000	5.000000	CDES
53757.03749000002	-29.700000	4.200000	CDES
53771.76109000016	-18.300000	4.800000	CDES
53775.74040000001	-16.100000	4.100000	CDES
53777.96664000023	-16.300000	4.600000	CDES
53779.96405000007	-21.100000	4.300000	CDES
53786.707380000036	-16.100000	5.000000	CDES
53795.91969999997	-17.000000	3.000000	CDES
53797.66772999987	-5.600000	5.400000	CDES
53894.65513999993	18.200000	3.600000	CDES
53901.64093000023	21.600000	3.800000	CDES
54050.993050000165	53.700000	4.000000	CDES
54052.99277999997	65.900000	4.000000	CDES
54054.97972000018	53.900000	4.200000	CDES
54056.96223000018	47.000000	4.200000	CDES
54121.81209000014	47.700000	4.800000	CDES
54129.775129999965	51.600000	4.900000	CDES
54157.70092000021	70.700000	4.700000	CDES
54160.684460000135	63.100000	4.800000	CDES
54165.91203999985	64.200000	4.300000	CDES
54419.99530000007	17.400000	4.300000	CDES
54431.94397999998	9.900000	4.300000	CDES
51010.62898000004	52.200000	6.200000	CES
51212.974739999976	1.700000	4.500000	CES
51240.8125	-1.700000	4.600000	CES
51274.78992999997	-8.800000	4.600000	CES
51326.705579999834	-24.500000	4.900000	CES
51504.959960000124	-39.700000	5.000000	CES
51530.019780000206	-27.000000	5.100000	CES
51555.94971999992	-15.500000	4.800000	CES
51655.74023000011	-0.700000	4.700000	CES
51686.75155999977	-8.800000	6.000000	CES
51750.60417999979	13.100000	5.100000	CES
51861.01894999994	53.700000	4.900000	CES
51917.9308600002	48.200000	4.600000	CES
51987.855270000175	53.700000	6.200000	CES
52004.83234999981	60.500000	4.800000	CES
52039.779360000044	54.500000	5.900000	CES
52116.6055399999	55.700000	6.600000	CES
52249.00009999983	21.600000	5.400000	CES
52303.89238000009	-8.300000	5.100000	CES
52305.84757000022	-1.500000	4.700000	CES
52327.86285000015	21.200000	13.100000	CES
52353.85949000018	2.600000	6.100000	CES
52661.953989999834	-30.800000	4.700000	CES
53017.93695	75.200000	6.400000	CES
53069.76685999986	54.900000	4.200000	CES
53692.03243000014	-44.400000	6.500000	CES
53748.89147000015	-40.400000	4.600000	CES
53787.91197999986	-28.000000	4.700000	CES
53805.88756000018	-28.300000	4.500000	CES
53809.80776999984	-25.000000	4.700000	CES
53840.7715400001	-19.200000	5.100000	CES
53841.706269999966	-19.300000	5.800000	CES
53841.72167999996	0.200000	6.500000	CES
53861.743970000185	-19.800000	5.400000	CES
53909.61977000022	3.600000	5.700000	CES
54280.64400999993	38.200000	6.700000	CES
54280.64893000014	31.400000	5.600000	CES
54551.921620000154	-36.600000	5.200000	CES
54569.78354000021	-39.500000	5.800000	CES
54569.78812999977	-37.800000	5.900000	CES
54569.79271000018	-40.300000	6.100000	CES
54605.77976999991	-52.700000	6.500000	CES
54632.716380000114	-43.600000	6.900000	CES
51010.62898000004	51.600000	6.400000	HRS
51212.974739999976	-10.800000	5.500000	HRS
51240.8125	-7.300000	6.200000	HRS
51274.78992999997	-11.200000	5.400000	HRS
51326.705579999834	-22.400000	6.200000	HRS
51504.959960000124	-42.200000	6.000000	HRS
51530.019780000206	-29.400000	6.900000	HRS
51555.94971999992	-25.500000	5.800000	HRS
51655.74023000011	5.800000	5.800000	HRS
51686.75155999977	-6.700000	6.500000	HRS
51750.60417999979	2.000000	6.600000	HRS
51861.01894999994	53.700000	6.900000	HRS
51917.9308600002	47.500000	7.100000	HRS
51987.855270000175	47.800000	8.500000	HRS
52004.83234999981	59.700000	6.000000	HRS
52039.779360000044	54.800000	7.500000	HRS
52116.6055399999	39.400000	7.600000	HRS
52249.00009999983	9.500000	7.600000	HRS
52303.89238000009	-9.600000	5.500000	HRS
52305.84757000022	-11.800000	6.100000	HRS
52327.86285000015	12.300000	16.600000	HRS
52353.85949000018	-12.900000	7.700000	HRS
52661.953989999834	-24.900000	5.400000	HRS
53017.93695	61.500000	7.500000	HRS
53069.76685999986	60.700000	6.400000	HRS
53692.03243000014	-49.700000	8.100000	HRS
53748.89147000015	-47.900000	6.000000	HRS
53787.91197999986	-35.200000	6.300000	HRS
53787.91197999986	-35.200000	6.300000	HRS
53805.88756000018	-29.300000	5.600000	HRS
53805.88756000018	-29.300000	5.600000	HRS
53809.80776999984	-30.800000	6.100000	HRS
53809.80776999984	-30.800000	6.100000	HRS
53861.743970000185	-17.100000	6.100000	HRS
53909.61977000022	13.800000	7.000000	HRS
50150.5493	11226.182805	7.016156	ELODIE
50207.3648	11198.177677	6.930364	ELODIE
50477.6002	11179.953288	6.909862	ELODIE
50532.4115	11200.048341	7.209395	ELODIE
50532.4172	11201.048340	7.329622	ELODIE
50532.4265	11189.048339	7.085450	ELODIE
50532.4321	11188.048339	7.101814	ELODIE
50532.4413	11186.048338	7.091980	ELODIE
50532.4466	11194.048337	7.139566	ELODIE
50557.4235	11200.446083	6.754979	ELODIE
50582.3557	11205.143833	7.680961	ELODIE
50767.7048	11271.127105	6.765385	ELODIE
50821.6242	11271.122238	7.175859	ELODIE
50826.6455	11268.121785	7.256948	ELODIE
50826.6516	11279.121785	7.200026	ELODIE
50884.4573	11260.116567	6.902238	ELODIE
50911.444	11272.214132	7.111907	ELODIE
50911.4561	11278.214131	7.233974	ELODIE
50938.3456	11280.611704	7.958067	ELODIE
50938.3614	11292.611702	8.974172	ELODIE
50970.346	11276.608816	7.352234	ELODIE
51174.6728	11217.290375	7.861505	ELODIE
51234.4857	11211.084976	7.390211	ELODIE
51266.4164	11178.082094	8.049674	ELODIE
51324.3663	11187.676864	7.361361	ELODIE
51508.6987	11161.660228	7.074532	ELODIE
51542.6385	11159.057164	7.379676	ELODIE
51587.5644	11179.453110	7.387402	ELODIE
51621.4418	11170.850052	7.342675	ELODIE
51655.4028	11187.046987	6.900392	ELODIE
51690.3978	11196.443829	7.249278	ELODIE
51883.7067	11257.826382	7.453146	ELODIE
51909.6771	11248.424038	7.572070	ELODIE
51950.6479	11257.920340	7.157186	ELODIE
52038.4214	11252.912418	7.611145	ELODIE
52078.3565	11251.208814	7.316861	ELODIE
52249.683	11215.893351	8.563564	ELODIE
52355.5093	11179.983800	7.503663	ELODIE
52356.4997	11179.983711	8.146255	ELODIE
52614.712	11158.160406	8.771701	ELODIE
52678.5739	11174.054643	7.171548	ELODIE
52718.5215	11187.451037	6.876724	ELODIE
52747.4011	11190.248431	6.981959	ELODIE
52751.4008	11194.248070	7.078098	ELODIE
52997.6186	11264.325848	8.053673	ELODIE
53029.686	11271.022954	8.745176	ELODIE
53059.5425	11291.220259	7.772659	ELODIE
53062.557	11282.219987	8.055697	ELODIE
53361.6873	11204.692990	8.243342	ELODIE
53422.5625	11220.087495	7.685953	ELODIE
53424.6036	11217.087311	7.356584	ELODIE
53490.3965	11193.781373	7.370903	ELODIE
53726.7199	11207.260044	8.507360	ELODIE
53758.7038	11179.257158	8.870540	ELODIE
