JD–2400000	VRad(m s-1)	sVRAD(m s-1)	instrument
58201.8406	45.02	4.47	Tull
58203.8749	45.24	4.46	Tull
58203.8874	49.46	5.59	Tull
58203.904	47.33	4.35	Tull
58213.7691	40.23	4.61	Tull
58214.8087	44.78	4.64	Tull
58216.9675	52.95	4.55	Tull
58261.8	54.49	4.78	Tull
58261.8076	48.73	4.54	Tull
58261.8156	38.3	4.72	Tull
58263.6177	39.01	4.87	Tull
58263.633	43.97	5.54	Tull
58263.6457	41.77	4.86	Tull
58264.6737	54.99	4.89	Tull
58264.681	56.81	5.06	Tull
58264.6883	55.86	4.88	Tull
58265.6693	44.31	5.09	Tull
58265.6782	44.37	4.85	Tull
58265.6872	49.0	4.99	Tull
58266.726	44.0	4.77	Tull
58267.722	49.18	4.61	Tull
58267.7316	48.34	4.59	Tull
58267.7422	45.64	4.92	Tull
58291.6321	61.01	4.33	Tull
58292.6254	58.77	4.3	Tull
58292.6329	55.14	4.58	Tull
58292.6403	56.61	4.38	Tull
58293.6207	56.5	4.38	Tull
58293.6288	51.34	4.01	Tull
58293.6367	49.11	4.6	Tull
58294.6246	55.84	4.46	Tull
58294.635	50.68	4.44	Tull
58319.6668	43.55	5.24	Tull
58321.6411	36.48	5.38	Tull
58322.6511	36.17	5.12	Tull
58329.6233	41.05	4.76	Tull
58329.635	43.35	4.46	Tull
58337.6132	51.13	4.87	Tull
58338.6123	46.34	5.01	Tull
58339.6427	45.53	7.1	Tull
58339.6561	48.75	5.07	Tull
58344.6162	42.09	4.74	Tull
58457.0188	35.03	5.03	Tull
58515.9249	6.86	6.28	Tull
58529.9499	27.31	5.4	Tull
58555.8666	25.65	5.15	Tull
